"area","station_no","station_type","station_name","address","elevation","observation_begin","note1","note2","katakana","prec_no","block_no","pref_code","lon","lat"
"埼玉",43157,"雨","浦山","秩父市浦山",400,"昭52.6.28",,,"ウラヤマ","43","1159","11",139.07,35.92
"埼玉",43162,"雨","ときがわ","比企郡ときがわ町大字大野字宮澤",295,"平12.4.28",,,"トキガワ","43","1497","11",139.206666666667,35.99
"埼玉",43171,"四","鳩山","比企郡鳩山町大字赤沼",44,"昭52.12.22",,,"ハトヤマ","43","1232","11",139.335,35.985
"埼玉",43231,"雨","飯能","飯能市征矢町",84,"#",,,"ハンノウ","43","0362","11",139.321666666667,35.8383333333333
"埼玉",43241,"四","さいたま","さいたま市桜区大字宿",8,"#昭52.12.22","43910",,"サイタマ","43","0363","11",139.586666666667,35.875
"埼玉",43256,"四","越谷","越谷市大字北後谷",3,"#昭52.12.20",,,"コシガヤ","43","0364","11",139.756666666667,35.8833333333333
"埼玉",43266,"四","所沢","所沢市勝楽寺",119,"(昭50.6.11)昭52.12.21",,"湿度を除く","トコロザワ","43","1070","11",139.413333333333,35.7733333333333
"東京",44046,"四","小河内","西多摩郡奥多摩町原",530,"#昭51.12.15",,,"オゴウチ","44","0365","13",139.05,35.7916666666667
"東京",44051,"雨","小沢","西多摩郡檜原村",420,"昭52.8.2",,,"オザワ","44","1180","13",139.123333333333,35.735
"東京",44056,"四","青梅","青梅市新町",155,"(昭50.5.16)昭51.12.14",,"湿度を除く","オウメ","44","1001","13",139.311666666667,35.7883333333333
"東京",44071,"四","練馬","練馬区石神井台",51,"平24.12.26",,,"ネリマ","44","1002","13",139.591666666667,35.7383333333333
"東京",44112,"四","八王子","八王子市元本郷町",123,"昭58.9.30",,"湿度を除く","ハチオウジ","44","0366","13",139.316666666667,35.6666666666667
"東京",44116,"四","府中","府中市幸町",59,"昭51.12.14",,,"フチュウ","44","1133","13",139.483333333333,35.6833333333333
"東京",44126,"雨","世田谷","世田谷区岡本",35,"#",,,"セタガヤ","44","0368","13",139.62,35.6266666666667
"東京",44132,"官","東京","千代田区北の丸公園　東京管区気象台",25,"平19.11.1","44900","気温、雨","トウキョウ","44","47662","13",139.75,35.6916666666667
"東京",44132,"官","東京","千代田区北の丸公園",20,"平19.11.1",,"風、日照","トウキョウ","44","47662","13",139.751666666667,35.6916666666667
"東京",44136,"四","江戸川臨海","江戸川区臨海町",5,"#昭51.12.13",,"湿度を除く","エドガワリンカイ","44","0370","13",139.863333333333,35.6383333333333
"東京",44166,"官","羽田","大田区羽田空港　東京航空地方気象台",6,"#平5.10.12",,"日照・湿度・気圧を除く","ハネダ","44","0371","13",139.78,35.5533333333333
"東京",44172,"官","大島","大島町元町字家の上　大島特別地域気象観測所",74,"平3.12.18",,,"オオシマ","44","47675","13",139.361666666667,34.7483333333333
"東京",44173,"官","大島北ノ山","大島町元町字北の山　大島航空気象観測所",38,"平15.1.1",,"日照・湿度・気圧を除く","オオシマキタノヤマ","44","1467","13",139.36,34.7816666666667
"東京",44191,"雨","利島","利島村",100,"平26.7.25",,,"トシマ","44","1646","13",139.281666666667,34.5283333333333
"東京",44207,"官","新島","新島村川原　新島航空気象観測所",29,"平15.1.1",,"日照・湿度・気圧を除く","ニイジマ","44","1134","13",139.268333333333,34.3683333333333
"東京",44207,"官","新島","新島村川原　新島航空気象観測所",29,"平15.1.1",,"日照・湿度・気圧を除く","ニイジマ","44","1522","13",139.268333333333,34.3683333333333
"東京",44216,"官","神津島","神津島村金長　神津島航空気象観測所",138,"平15.1.1",,"日照・湿度・気圧を除く","コウヅシマ","44","1505","13",139.133333333333,34.1883333333333
"東京",44216,"官","神津島","神津島村金長　神津島航空気象観測所",138,"平15.1.1",,"日照・湿度・気圧を除く","コウヅシマ","44","1523","13",139.133333333333,34.1883333333333
"東京",44226,"官","三宅島","三宅村神着　三宅島特別地域気象観測所",38,"#昭50.12.10",,,"ミヤケジマ","44","47677","13",139.52,34.1233333333333
"東京",44228,"官","三宅坪田","三宅村坪田　三宅島航空気象観測所",20,"平12.9.11",,"日照・湿度・気圧を除く","ミヤケツボタ","44","1506","13",139.56,34.0733333333333
"東京",44262,"官","八重見ヶ原","八丈島八丈町大賀郷　八丈島航空気象観測所",92,"平15.1.1",,"日照・湿度・気圧を除く","ヤエミガハラ","44","1468","13",139.785,33.115
"東京",44263,"官","八丈島","八丈島八丈町大賀郷　八丈島特別地域気象観測所",151,"昭50.3.13",,"気温、雨","ハチジョウジマ","44","47678","13",139.778333333333,33.1216666666667
"東京",44263,"官","八丈島","八丈島八丈町大賀郷",74,"昭50.3.13",,"風、日照","ハチジョウジマ","44","47678","13",139.783333333333,33.1033333333333
"東京",44281,"雨","青ヶ島","青ヶ島村",272,"平26.7.31",,,"アオガシマ","44","1648","13",139.76,32.4666666666667
"東京",44301,"官","父島","小笠原村父島字西町　父島気象観測所",3,"昭61.3.18",,,"チチジマ","44","47971","13",142.19,27.0916666666667
"東京",44316,"雨","母島","小笠原村母島字評議平",32,"平19.8.29",,,"ハハジマ","44","1595","13",142.161666666667,26.635
"東京",44356,"官","南鳥島","小笠原村南鳥島　南鳥島気象観測所",7,"平22.6.1",,,"ミナミトリシマ","44","47991","13",153.983333333333,24.2883333333333
"静岡",50066,"官","富士山","富士宮市富士山頂　富士山特別地域気象観測所",3775,"平16.8.26",,"気温、日照","フジサン","50","47639","22",138.726666666667,35.36
"千葉",45061,"四","我孫子","我孫子市新木野",20,"平22.3.11",,,"アビコ","45","0376","12",140.11,35.8633333333333
"千葉",45081,"四","香取","香取市大根",37,"平11.10.12",,,"カトリ","45","0375","12",140.501666666667,35.8583333333333
"千葉",45086,"雨","東庄","香取郡東庄町小南",52,"#",,,"トウノショウ","45","0377","12",140.681666666667,35.795
"千葉",45106,"四","船橋","船橋市薬円台",28,"平11.8.3",,,"フナバシ","45","1236","12",140.043333333333,35.7116666666667
"千葉",45116,"四","佐倉","佐倉市角来字屋敷前",5,"(昭50.4.16)昭53.12.18",,,"サクラ","45","0916","12",140.211666666667,35.7283333333333
"千葉",45121,"官","成田","成田市古込字込前　成田航空地方気象台",41,"平15.1.1",,"日照・湿度・気圧を除く","ナリタ","45","0378","12",140.385,35.7633333333333
"千葉",45148,"官","銚子","銚子市川口町　銚子地方気象台",20,"令5.12.6","45900","気温、雨、日照","チョウシ","45","47648","12",140.856666666667,35.7383333333333
"千葉",45148,"官","銚子","銚子市小畑新町",28,"令5.12.6",,"風","チョウシ","45","47648","12",140.856666666667,35.72
"千葉",45181,"四","横芝光","山武郡横芝光町宮川",5,"(昭50.5.16)昭53.1.10",,,"ヨコシバヒカリ","45","1003","12",140.505,35.655
"千葉",45212,"官","千葉","千葉市中央区中央港　千葉特別地域気象観測所",3,"昭56.3.30","45905",,"チバ","45","47682","12",140.103333333333,35.6016666666667
"千葉",45261,"四","茂原","茂原市高師",11,"#昭53.1.11",,,"モバラ","45","0381","12",140.293333333333,35.4366666666667
"千葉",45282,"四","木更津","木更津市請西南",60,"平18.9.22",,,"キサラヅ","45","0382","12",139.94,35.3616666666667
"千葉",45291,"四","牛久","市原市米沢",30,"昭53.1.11",,,"ウシク","45","1238","12",140.148333333333,35.3966666666667
"千葉",45326,"四","坂畑","君津市坂畑",120,"昭53.1.12",,,"サカハタ","45","1241","12",140.098333333333,35.235
"千葉",45331,"雨","大多喜","夷隅郡大多喜町松尾",70,"昭50.5.16",,,"オオタキ","45","1004","12",140.215,35.2516666666667
"千葉",45346,"雨","鋸南","安房郡鋸南町大六",10,"#",,,"キョナン","45","0383","12",139.836666666667,35.1216666666667
"千葉",45361,"四","鴨川","鴨川市横渚",5,"#昭53.1.13",,,"カモガワ","45","0384","12",140.1,35.1116666666667
"千葉",45371,"官","勝浦","勝浦市墨名　勝浦特別地域気象観測所",12,"#昭50.12.7",,,"カツウラ","45","47674","12",140.311666666667,35.15
"千葉",45401,"官","館山","館山市長須賀　館山特別地域気象観測所",6,"#昭50.3.12",,,"タテヤマ","45","47672","12",139.865,34.9866666666667
"神奈川",46001,"雨","相模湖","相模原市緑区与瀬",188,"#",,,"サガミコ","46","0387","14",139.193333333333,35.6133333333333
"神奈川",46046,"雨","相模原中央","相模原市中央区中央",149,"昭50.5.16",,,"サガミハラチュウオウ","46","1005","14",139.37,35.5716666666667
"神奈川",46061,"雨","日吉","横浜市港北区日吉",57,"昭50.5.16",,,"ヒヨシ","46","1006","14",139.65,35.5516666666667
"神奈川",46076,"雨","丹沢湖","足柄上郡山北町神尾田",330,"昭51.5.26",,,"タンザワコ","46","1096","14",139.043333333333,35.41
"神奈川",46091,"四","海老名","海老名市中新田",18,"#昭53.1.17",,,"エビナ","46","0388","14",139.386666666667,35.4333333333333
"神奈川",46106,"官","横浜","横浜市中区山手町　横浜地方気象台",39,"#昭50.3.8","46900",,"ヨコハマ","46","47670","14",139.651666666667,35.4383333333333
"神奈川",46136,"雨","平塚","平塚市公所",20,"昭50.5.16",,,"ヒラツカ","46","1007","14",139.305,35.345
"神奈川",46141,"四","辻堂","藤沢市辻堂西海岸",5,"平4.2.10",,,"ツジドウ","46","1443","14",139.45,35.32
"神奈川",46161,"雨","箱根","足柄下郡箱根町芦ノ湯",855,"#",,,"ハコネ","46","0390","14",139.041666666667,35.2216666666667
"神奈川",46166,"四","小田原","小田原市扇町",14,"(昭50.5.16)昭53.1.17",,,"オダワラ","46","1008","14",139.155,35.2766666666667
"神奈川",46211,"四","三浦","三浦市初声町下宮田",42,"#昭53.1.20",,,"ミウラ","46","0392","14",139.63,35.1783333333333
"長野",48031,"四","野沢温泉","下高井郡野沢温泉村大字豊郷字南原",576,"#昭53.11.16","48900",,"ノザワオンセン","48","0393","20",138.441666666667,36.9116666666667
"長野",48061,"四","信濃町","上水内郡信濃町柏原字小丸山",685,"#昭53.11.17","48905","湿度を除く","シナノマチ","48","0394","20",138.196666666667,36.8083333333333
"長野",48066,"四","飯山","飯山市大字飯山字大道東",313,"#昭53.11.16","48910",,"イイヤマ","48","0395","20",138.375,36.875
"長野",48097,"雨","小谷","北安曇郡小谷村大字中土",550,"昭58.10.13","48915",,"オタリ","48","1411","20",137.93,36.8216666666667
"長野",48141,"四","白馬","北安曇郡白馬村北城",703,"#昭53.11.21","48920","湿度を除く","ハクバ","48","0396","20",137.861666666667,36.6983333333333
"長野",48146,"雨","鬼無里","長野市鬼無里",778,"昭52.6.29",,,"キナサ","48","1162","20",137.965,36.6883333333333
"長野",48156,"官","長野","長野市箱清水　長野地方気象台",418,"#昭50.3.24","48925",,"ナガノ","48","47610","20",138.191666666667,36.6616666666667
"長野",48172,"雨","笠岳","上高井郡高山村大字奥山田字山田入",1473,"昭54.7.12",,,"カサダケ","48","0398","20",138.458333333333,36.665
"長野",48191,"四","大町","大町市大町",784,"#昭53.11.20","48930",,"オオマチ","48","0399","20",137.831666666667,36.5233333333333
"長野",48196,"四","信州新町","長野市信州新町牧田中",509,"#昭53.11.17",,"湿度を除く","シンシュウシンマチ","48","0400","20",137.996666666667,36.5483333333333
"長野",48216,"四","菅平","上田市菅平高原",1253,"(昭50.5.14)昭53.11.15","48935",,"スガダイラ","48","0992","20",138.325,36.5316666666667
"長野",48247,"雨","聖高原","東筑摩郡麻績村麻字猿ヶ馬場峯山",985,"昭54.7.19",,,"ヒジリコウゲン","48","1360","20",138.068333333333,36.4866666666667
"長野",48256,"四","上田","上田市古里",502,"#昭51.3.16",,,"ウエダ","48","0402","20",138.265,36.4
"長野",48296,"四","穂高","安曇野市穂高",540,"#昭53.11.21",,"湿度を除く","ホタカ","48","0404","20",137.881666666667,36.3433333333333
"長野",48321,"四","東御","東御市新張",958,"(昭50.5.14)昭53.12.1",,,"トウミ","48","0993","20",138.383333333333,36.3833333333333
"長野",48331,"官","軽井沢","北佐久郡軽井沢町大字追分　軽井沢特別地域気象観測所",999,"#昭50.12.2","48938","気温、雨","カルイザワ","48","47622","20",138.546666666667,36.3416666666667
"長野",48331,"官","軽井沢","北佐久郡軽井沢町大字長倉",950,"#昭50.12.2",,"風、日照","カルイザワ","48","47622","20",138.563333333333,36.335
"長野",48346,"雨","上高地","松本市安曇上高地国有林",1510,"昭50.5.14",,,"カミコウチ","48","0994","20",137.633333333333,36.2483333333333
"長野",48361,"官","松本","松本市沢村　松本特別地域気象観測所",610,"#昭50.3.12","48936",,"マツモト","48","47618","20",137.97,36.2466666666667
"長野",48363,"官","松本今井","松本市大字空港東　松本航空気象観測所",658,"平15.1.1",,"日照・湿度・気圧を除く","マツモトイマイ","48","1529","20",137.921666666667,36.1666666666667
"長野",48371,"雨","鹿教湯","上田市鹿教湯温泉",721,"#",,,"カケユ","48","0407","20",138.136666666667,36.3016666666667
"長野",48381,"四","立科","北佐久郡立科町芦田",715,"昭53.12.1",,"湿度を除く","タテシナ","48","1300","20",138.313333333333,36.2716666666667
"長野",48386,"四","佐久","佐久市中込",683,"#昭53.12.1",,"湿度を除く","サク","48","0408","20",138.476666666667,36.2466666666667
"長野",48436,"雨","白樺湖","茅野市北山",1440,"平16.9.9",,,"シラカバコ","48","1550","20",138.228333333333,36.105
"長野",48466,"四","奈川","松本市奈川",1068,"昭53.11.22",,,"ナガワ","48","1312","20",137.683333333333,36.0883333333333
"長野",48491,"官","諏訪","諏訪市湖岸通り　諏訪特別地域気象観測所",760,"昭50.12.4","48937","気温、雨","スワ","48","47620","20",138.108333333333,36.045
"長野",48491,"官","諏訪","諏訪市高島",759,"昭50.12.4",,"風、日照","スワ","48","47620","20",138.101666666667,36.04
"長野",48516,"雨","北相木","南佐久郡北相木村字板置場",1185,"平16.9.8",,,"キタアイキ","48","1549","20",138.611666666667,36.0716666666667
"長野",48531,"四","開田高原","木曽郡木曽町開田高原西野",1130,"昭53.11.24","48940",,"カイダコウゲン","48","1314","20",137.601666666667,35.9383333333333
"長野",48536,"四","木祖薮原","木曽郡木祖村薮原",985,"令元.9.5",,"湿度を除く","キソヤブハラ","48","1666","20",137.786666666667,35.9366666666667
"長野",48546,"四","辰野","上伊那郡辰野町中央",732,"昭53.11.30",,"湿度を除く","タツノ","48","1319","20",137.983333333333,35.9833333333333
"長野",48556,"雨","高遠","伊那市高遠町藤沢",1075,"平16.9.9",,,"タカトオ","48","0418","20",138.108333333333,35.9533333333333
"長野",48556,"雨","高遠","伊那市高遠町藤沢",1075,"平16.9.9",,,"タカトオ","48","1551","20",138.108333333333,35.9533333333333
"長野",48561,"四","原村","諏訪郡原村向坂上",1017,"#昭53.11.27",,"湿度を除く","ハラムラ","48","0414","20",138.22,35.97
"長野",48571,"四","野辺山","南佐久郡南牧村野辺山",1350,"#昭53.11.15",,"湿度を除く","ノベヤマ","48","0415","20",138.471666666667,35.9483333333333
"長野",48601,"雨","御嶽山","木曽郡王滝村御岳国有林",2195,"昭51.7.1",,,"オンタケサン","48","0416","20",137.503333333333,35.8716666666667
"長野",48606,"四","木曽福島","木曽郡木曽町福島",750,"昭51.3.25",,,"キソフクシマ","48","0417","20",137.688333333333,35.84
"長野",48621,"四","伊那","伊那市下新田",633,"平5.2.25",,"湿度を除く","イナ","48","1445","20",137.955,35.825
"長野",48681,"雨","宮田高原","上伊那郡宮田村",1660,"#",,,"ミヤダコウゲン","48","0420","20",137.885,35.7733333333333
